614736 238677 
614544 238485 
604530 222868 
603178 249658 
603177 249657 
604550 222559 
604773 222992 
604803 223052 
604803 223038 
604881 223114 
603104 249686 
603188 249668 
603179 249641 
603182 249650 
603184 249646 
604775 223033 
604777 223026 
604776 223036 
604787 223039 
604789 223033 
604786 223040 
604787 223033 
604790 223155 
604782 223081 
604591 222939 
614490 238548 
614483 238548 
614488 238548 
614484 238547 
614499 238547 
614482 238549 
614497 238547 
614493 238548 
614508 238545 
614494 238547 
614487 238547 
614492 238548 
614544 238512 
614820 238296 
614485 238547 
614588 238472 
615012 238073 
614837 238281 
614523 238536 
614518 238539 
614511 238543 
614517 238540 
614496 238547 
614514 238542 
614507 238545 
614513 238543 
614529 238530 
614601 238463 
614504 238546 
614654 238432 
614503 238546 
614498 238547 
614491 238548 
614744 238389 
614500 238546 
614526 238532 
614539 238519 
614570 238484 
614568 238485 
614542 238515 
614524 238535 
614506 238545 
614545 238510 
614520 238538 
602595 249613 
602095 249452 
601877 249624 
601716 249471 
606629 253317 
604632 251300 
602817 250925 
602085 246601 
603719 236353 
603717 234339 
604169 231762 
604336 229359 
630887 217238 
630887 217236 
602885 250328 
602885 250323 
602884 250326 
614484 238547 
614482 238549 
614982 238149 
614837 238281 
601993 249336 
601991 249325 
601990 249319 
602380 249105 
601669 249222 
601668 249220 
601701 249212 
601706 249214 
601546 249586 
602824 245235 
601694 249590 
603244 246628 
603237 246627 
601705 249297 
601675 249232 
604523 250547 
601585 249352 
601692 249760 
602823 245213 
601686 249576 
601687 249453 
601542 249434 
601551 249505 
601554 249506 
601553 249510 
601560 249212 
601559 249211 
601560 249178 
601592 249074 
601587 249063 
602768 248529 
601676 249506 
601687 249428 
601702 249430 
601702 249414 
601694 249373 
601606 249327 
601615 249341 
601639 249435 
601583 249495 
601613 249340 
601619 249327 
601769 249229 
601634 249078 
601601 249336 
601680 249418 
601670 249220 
601669 249237 
601669 249224 
601673 249220 
601708 249313 
601705 249209 
601602 249324 
601599 249334 
601600 249325 
601607 249317 
601605 249328 
601546 249586 
602824 245235 
601694 249590 
603246 246620 
603236 246628 
601698 249279 
601677 249231 
604523 250547 
601591 249371 
601580 249350 
601585 249353 
601589 249354 
601692 249760 
601691 249758 
602812 245172 
602824 245217 
601601 249331 
601603 249328 
601686 249577 
601687 249453 
601610 249300 
601553 249510 
601562 249209 
601586 249061 
602771 248536 
602782 248540 
601609 249324 
601606 249325 
601606 249326 
601610 249322 
601608 249321 
601607 249321 
601599 249329 
601614 249323 
601675 249507 
601689 249442 
601695 249371 
601606 249328 
601607 249330 
601606 249330 
601635 249425 
601639 249423 
601640 249424 
601637 249428 
601660 249421 
601669 249425 
601633 249410 
601631 249415 
601623 249418 
601619 249405 
601600 249316 
601602 249335 
601611 249321 
601691 249456 
601601 249336 
601615 249313 
601646 249294 
601775 249208 
602023 248809 
601608 249319 
601612 249354 
601634 249421 
601640 249434 
601306 252220 
601313 252250 
601335 252298 
601344 252329 
601588 249493 
601583 249495 
601619 249331 
601772 249225 
601769 249228 
601645 249077 
601604 249331 
601600 249336 
601680 249417 
615046 238243 
614481 238550 
615083 238211 
614485 238546 
614774 238350 
614486 238547 
614837 238281 
614515 238541 
614484 238547 
614490 238548 
614491 238548 
614536 238484 
614603 238568 
614576 238523 
614565 238502 
614553 238494 
614569 238503 
614559 238499 
614597 238560 
614556 238496 
614570 238515 
614502 238546 
615247 239184 
614538 238484 
614657 238430 
614612 238456 
614554 238498 
614482 238549 
614526 238533 
614486 238547 
614577 238527 
614569 238503 
614564 238502 
614553 238494 
614633 238591 
614625 238587 
614598 238562 
614571 238517 
614537 238522 
614485 238546 
614489 238548 
614492 238548 
614502 238546 
614607 238576 
614561 238501 
614549 238489 
614570 238512 
614575 238522 
614551 238492 
614506 238545 
614603 238568 
614594 238552 
614550 238503 
614504 238546 
614577 238525 
614846 238275 
614837 238281 
614654 238432 
614648 238434 
614569 238484 
614566 238486 
614498 238547 
614596 238558 
614528 238483 
614589 238541 
614546 238485 
614611 238580 
614570 238515 
614766 238361 
614660 238429 
614605 238460 
614497 238547 
614481 238550 
615083 238211 
614507 238545 
614533 238526 
614483 238548 
614562 238490 
614485 238547 
614496 238547 
614659 238430 
614500 238546 
614540 238519 
614488 238548 
614573 238482 
614499 238547 
614552 238501 
614491 238548 
614558 238494 
614511 238543 
614616 238583 
614549 238487 
614565 238487 
614689 238635 
614679 238623 
614559 238499 
614879 238766 
614877 238765 
614578 238532 
614566 238502 
614791 238325 
614601 238463 
614536 238523 
614661 238608 
614552 238493 
615027 238928 
614493 238548 
614549 238505 
614598 238566 
614557 238496 
614615 238582 
614607 238576 
614544 238485 
614642 238598 
614560 238500 
614820 238720 
615083 238976 
615032 238933 
615284 239215 
614669 238616 
614721 238407 
614643 238437 
614571 238483 
614559 238493 
614518 238539 
614517 238540 
614587 238540 
614557 238497 
614536 238484 
614579 238534 
614651 238433 
614513 238543 
614525 238534 
604353 222171 
604354 222170 
611847 226949 
615064 237562 
601874 249257 
602255 247980 
602264 247994 
602263 248000 
602255 247990 
602958 249536 
602888 249791 
602882 250048 
606789 253713 
614919 237630 
606294 235096 
606293 235095 
606305 235130 
606302 235132 
611169 236504 
608293 229870 
605599 223986 
603545 220835 
603592 220880 
603629 220913 
603661 220942 
603766 221033 
603863 221116 
603900 221132 
603926 221140 
604332 222228 
604337 222259 
604340 222286 
604375 222286 
606415 225508 
606539 225862 
608831 230842 
611803 227532 
611807 227510 
611806 227507 
615038 236792 
615099 236885 
615117 236772 
616869 243753 
616959 244195 
617088 246043 
628204 235001 
628150 235049 
628141 235059 
628158 235034 
615500 240703 
616561 242493 
618309 250879 
602266 247990 
602983 248908 
602861 250168 
606639 253330 
606969 254005 
617361 247841 
616997 244304 
616605 243612 
606420 225504 
606416 225505 
604362 222322 
603507 220800 
603942 221147 
604332 222224 
606415 225507 
611871 238027 
